Season,Stars,Review
4,5.0,Hands down best show on 📺
4,4.5,A cool season however writing started to slip.
4,2.0,The writing began to go downhill during season 4.
4,5.0,"GoT continues to ride high as chaos continues to have its way with the Seven Kingdoms. Meticulous storytelling, great acting, fantastic soundtrack."
4,5.0,THE BEST SEASON. Season 4 was amazing. Every episode kept you hooked and it was perfectly done.
4,5.0,Just keeps getting better and more nail biting as we watch the characters grow and the threat grows larger.
4,4.0,montaña es tan brutal la muerte son increíbles sobre todo la muerte que hace montaña
4,5.0,"Unneccessary deviations from the book, which sucks for people like me who respect the original work of the author. If the book does nothing wrong and can be adapted easily into TV then there's no need to make weird changes to the story. Otherwise another fantastic season of this brilliant show."
4,4.5,"Whereas this season starts off very strong, it starts to drag (in my opinion) towards later in the season and starts to show a little bit of the problems which would plague later seasons. Definitely a better fantasy adaptation than a lot of films/tv series I have seen, but no where near the comfort of season 1 or the shock of season 3."
4,5.0,"Very happy with the entire season, except how they left out a huge plot point in the final episode, one that was building up since season 1. Oh well, it was still amazing."
4,4.0,"This show has its several flaws, but all four of these stars are earned just for the Battle of Castle Black, which is on par with Helm's Deep in my book."
4,5.0,Outstanding season! This was Thrones at it's best.
4,5.0,"A lot of people consider Season 3 as the climax of this show, but I have to pick Season 4 as the best. The Battle at the Wall, Tyrion's Confession, and countless other plot points just made this so great for me. This was the best point in Jon's arc for me, and I loved every moment of it. Was certainly the most memorable Season for me. I'm giving it a 5 stars, even though I know there are some flaws such as Tyrion's final act, and Jaime not revealing to Tyrion who Tysha really was."
4,5.0,"Again, this season just proves that this show is one of the best out there. I feel like as each season progresses, the character development and action just keeps getting better."
4,5.0,"The absolute best season of game of thrones, the fast paced episodes the shocking twists and turns will satisfy fans and the action is at a high right now with delivering for the most part other than the battle on the wall, season four expands and closes character arcs without losing any steam at all, simply perfection!"
4,5.0,Wonderful. Season 4 is rightly much loved. Its finale continues to be a favorite of mine of the whole show.
4,5.0,"Season four of Game of Thrones constantly subverts our expectations and continues to be as bloody as ever. It's ending, however, shifts the plot in shocking ways and contains one of the best fight scenes thus far."
4,5.0,"Game of Thrones just keeps getting better and better and this season was even better than the first three seasons and it is still my 2nd favorite show of all time. Peter Dinklage, Maisie Williams, Emilia Clarke, Kit Harington, Sophie Turner, Rory McCann, Gwendoline Christie, Aidan Gillen, Nikolaj Coster-Waldau, Lena Headey, Alfie Allen, Iwan Rheon, and John Bradley gave outstanding leading performances and the supporting performances from Daniel Portman, Hannah Murray, Pedro Pascal, Diana Rigg, Charles Dance, Conleth Hill, Jerome Flynn, Rose Leslie, Michiel Huisman, Kerry Ingram, Jack Gleeson, and Natalie Dormer were terrific. The fighting and battle scenes were excellent and really awesome especially the battle between the Night's Watch and the Wildlings, the fight between Brienne and The Hound, and the fight between Oberyn and Gregor. The writing and storytelling continues to be great. The visual effects were spectacular especially the skeleton Wights, the dragons (specifically Drogon), and Drogon's fire. The makeup effects were very impressive especially the Night King, the White Walker, and the Giants. The costumes were fantastic especially all of Emilia Clarke's outfits, Gwendoline Christie's outfits, Nikolaj Coster-Waldau's outfits, Lena Headey's outfits, and Sophie Turner's outfits. The score and all of the music in this season was great. Also the final scene was great it was so cool to Arya finally safe and getting somewhere new. Season 4 of Game of Thrones is another A+ season."
